likes,dislikes,comment_count,views
11582,484,1838,905390
33439,3436,1501,1568062
152748,14022,10314,6260004
591,34,49,137078
1679,71,34,128776
11583,483,1838,905588
33439,3436,1501,1568062
152748,14022,10314,6260004
16054,787,2813,1603821
37018,3884,1646,1888240
2310,231,133,75424
156057,14340,10417,6810513
11300,1915,2000,504232
1965,93,33,178095
16054,787,2813,1603821
37018,3884,1646,1888240
2310,231,133,75424
17711,901,1285,2580854
18135,945,3236,1980262
3290,342,168,167862
38784,4035,1719,2076012
633,66,34,103446
1805,126,275,67685
158566,14593,10527,7361726
17711,901,1285,2580854
18135,945,3236,1980262
27161,1494,1835,3584153
3810,392,186,220715
19565,1047,3511,2263689
2047,154,333,92561
658,69,41,115480
27162,1494,1835,3584153
36412,1895,2129,4317622
4245,635,361,345962
4276,453,201,278181
20610,1133,3830,2508823
36412,1895,2129,4317622
4245,635,361,345962
35099,2779,2671,1767675
40843,2122,2265,4752988
5465,959,517,523178
2406,57,200,806646
540,154,142,117510
35099,2779,2671,1767675
40843,2122,2265,4752988
48450,4116,3434,2870695
1008,182,74,165145
42548,2199,2291,4941744
544,216,52,197947
5822,1070,577,574718
4109,44,405,79803
48450,4116,3434,2870695
55654,4799,3977,3546313
1176,498,132,527468
3889,347,145,289463
1324,252,114,269357
1526,217,114,113793
55654,4799,3977,3546313
11637,459,1991,922120
60937,5332,3995,4098950
8983,1124,339,1435453
147238,997,3929,4369014
1452,644,166,688838
11637,459,1991,922120
60937,5332,3995,4098950
8983,1124,339,1435453
147238,997,3929,4369014
7665,438,324,417223
1617,736,264,577513
268149,2400,6739,9399654
492,58,34,140399
15401,745,2681,1551928
8764,252,371,287679
10584,1427,531,1890962
63361,5591,4159,4413211
2156,577,613,111838
7665,438,324,417223
1617,736,264,577513
268149,2400,6739,9399654
492,58,34,140399
15401,745,2681,1551928
8764,252,371,287679
10584,1427,531,1890962
63361,5591,4159,4413211
3036,1495,617,1300726
12060,849,481,889709
334533,3302,8333,13293647
732,87,51,247275
12577,475,453,554324
17384,910,3185,1946250
12348,1704,572,2343973
64622,5770,4272,4621863
3036,1495,617,1300726
12060,849,481,889709
334533,3302,8333,13293647
732,87,51,247275
12577,475,453,554324
13030,279,830,397834
13030,279,830,397834
13030,279,830,397834
13030,279,830,397834
15211,806,498,466441
15257,513,3430,886980
19606,510,1129,800597
6919,130,357,205638
1843,210,128,65481
13267,963,531,1024037
374827,3823,9059,15960127
15211,806,498,466441
15257,513,3430,886980
19606,510,1129,800597
6919,130,357,205638
1843,210,128,65481
13267,963,531,1024037
374827,3823,9059,15960127
7591,1586,705,490775
161058,2198,10289,4215671
15270,665,2920,1071309
10802,269,500,485425
18661,1066,571,716631
60719,2312,9547,1716909
22061,573,1223,944871
1019,461,131,532683
7591,1586,705,490775
161058,2198,10289,4215671
15270,665,2920,1071309
10802,269,500,485425
18661,1066,571,716631
60721,2311,9547,1716909
22061,573,1223,944871
90354,1903,6539,5933727
250546,4393,15898,7641675
6382,141,597,383747
11589,2920,1311,917903
89893,4466,14071,3411614
18541,909,3613,1616663
12292,327,556,596149
19642,1130,571,793017
10555,185,1463,379061
23101,613,1280,1013986
90354,1903,6539,5933727
250546,4393,15898,7641675
6382,141,597,383747
11589,2920,1311,917903
89893,4466,14071,3411614
18541,909,3613,1616663
129863,3645,9539,9978294
27528,708,1745,1301112
279714,5398,17652,9052821
24799,590,3215,1383897
12636,3251,1430,1058660
99682,5147,15235,4071774
20173,1032,3898,1885073
13058,364,578,664785
20066,1163,582,830487
129866,3645,9539,9978294
27528,708,1745,1301112
279714,5398,17652,9052821
24799,590,3215,1383897
12636,3251,1430,1058660
146456,4273,10799,12440641
31094,879,1882,1626782
33947,904,4294,2190365
294809,5701,17239,9871934
13060,3380,1475,1125526
2932,72,685,305129
104753,5443,15693,4343369
146456,4273,10799,12440659
31094,879,1882,1626782
33947,904,4294,2190365
294809,5701,17239,9871934
155469,4650,11616,13531173
73503,1404,2735,2064872
32828,1003,1980,1862146
40243,1130,5006,2839831
306123,5937,17796,10535890
13238,3463,1536,1166561
2945,348,136,292447
3145,82,800,363616
107953,5670,16124,4539805
155469,4650,11616,13531173
73503,1404,2735,2064872
32828,1003,1980,1862146
40243,1130,5006,2839831
81751,1676,3017,2515468
159845,4852,11953,14212729
5619,807,254,924609
1354,285,95,453566
4365,256,469,223711
44238,1289,5498,3295486
81751,1676,3017,2515468
159845,4852,11953,14212729
5619,807,254,924609
87515,1865,3191,2846099
7873,1275,383,1599676
162079,4964,12016,14800528
6284,96,899,38345
87515,1865,3191,2846099
15777,634,2519,1043841
8692,1477,422,1926686
89656,1941,3286,3028544
15777,634,2519,1043841
14933,571,2446,1003537
18171,1410,2649,624117
4016,325,276,380507
3233,386,151,409318
14933,571,2446,1003537
18171,1410,2649,624117
9098,1326,421,1846062
18144,803,3063,1503900
21842,1755,3322,981801
8858,804,598,996787
9100,1327,421,1846062
18144,803,3063,1503900
12302,1935,595,2777781
20028,960,3432,1835901
14635,1394,1038,1836505
2943,61,209,61942
23735,1915,3639,1200428
5973,170,995,52968
12302,1935,595,2777781
13465,2160,636,3117355
18807,1841,1397,2489168
3476,71,225,90183
14156,2274,692,3323210
130611,17990,7879,2867606
12220,2102,4495,473783
24031,113,910,254167
3351,98,1023,275319
4890,420,297,421390
130611,17990,7879,2867606
12220,2102,4495,473783
24031,113,910,254167
3351,98,1023,275319
169343,24743,10602,5071317
11770,433,1568,805560
16769,3131,5808,811950
9979,1203,568,1376475
44207,176,1149,403656
973,477,121,495417
4640,1006,174,39583
169343,24743,10602,5071317
11770,433,1568,805560
16769,3131,5808,811950
9979,1203,568,1376475
44210,176,1149,403656
973,477,121,495417
193166,30974,12825,7147686
6262,332,375,811934
17639,859,2358,1710707
14996,1893,854,2650902
6494,1068,370,1490610
21280,4313,7357,1253664
1544,763,198,858200
193166,30974,12825,7147686
6262,332,375,811934
17639,859,2358,1710707
14996,1893,854,2650902
196327,32113,13165,7431077
7200,414,476,974254
18277,927,2466,1836174
7507,1338,404,1836212
16118,2047,935,2875958
21885,4482,7559,1320054
1565,779,202,874597
196327,32113,13165,7431077
7200,414,476,974254
18277,927,2466,1836174
201008,33758,13406,8032632
7925,489,538,1164716
19319,1023,2676,2052363
1541,132,105,143990
9209,1819,498,2534895
17673,2268,1026,3292160
201008,33758,13406,8032632
7925,489,538,1164716
2356,664,108,989061
204006,34789,13665,8455800
3002,253,190,320209
8273,524,548,1262135
20266,1095,2944,2253630
10084,2109,571,3002972
2356,664,108,989061
2831,908,138,1335358
4668,416,316,563844
205980,35569,13621,8758674
15118,569,2594,953834
8557,642,1058,80423
76630,3689,17243,2269711
13781,341,645,340038
6578,154,805,53606
6344,589,402,867194
2190,695,103,1041653
15118,569,2594,953834
8557,642,1058,80423
151351,10274,33131,9988608
166167,9213,32001,7021355
16390,679,2622,1215753
3611,813,0,1188041
2814,82,423,28866
20435,2065,3447,744570
11466,916,1407,135172
9191,907,434,273008
151352,10274,33131,9988608
166167,9213,32001,7021355
16390,679,2622,1215753
3611,813,0,1188041
2814,82,423,28866
17548,321,902,306079
179821,12707,38572,13816180
6753,539,652,162213
3615,823,0,1257942
183637,10383,34631,8521189
17849,772,2812,1504405
22831,2336,3765,1056743
9953,1015,446,423881
17548,321,902,306079
179821,12707,38572,13816180
6753,539,652,162213
3615,823,0,1257942
183637,10383,34631,8521189
17849,772,2812,1504405
21054,6742,4916,786061
29341,675,1329,730877
12492,1333,1061,392768
200316,14347,41640,16712248
5790,1507,304,1749567
4072,998,1129,136470
8352,711,1011,980830
196684,11394,36681,9730243
18962,891,3094,1713060
24878,2576,4093,1353130
21054,6742,4916,786061
29341,675,1329,730877
12492,1333,1061,392768
200318,14347,41640,16712248
5790,1507,304,1749567
23804,8410,5689,945996
33435,862,1490,933927
11234,994,1894,456920
16429,1861,1328,559903
7560,1958,456,2461925
17279,1926,2325,2206482
211522,15153,43359,17741854
4816,1234,1296,192200
952,124,92,200503
204228,11980,37655,10592828
19730,960,3284,1868499
23804,8410,5689,945996
33435,862,1490,933927
11234,994,1894,456920
16429,1861,1328,559903
25824,9682,6162,1078700
37516,1083,1745,1167261
13589,1250,2165,702190
3829,104,215,106335
26194,2895,3313,3918026
9133,2427,571,3146172
20844,2265,1467,735846
25824,9682,6162,1078700
37516,1083,1745,1167261
13589,1250,2165,702190
25993,9814,6211,1087225
37983,1100,1776,1184057
4183,114,238,122134
13870,1283,2208,729070
27641,3051,3491,4238781
25993,9814,6211,1087225
308382,36675,33624,15969920
15862,585,2525,934375
4867,133,336,163056
6393,366,474,251502
26417,10041,6354,1112478
14670,1367,2295,832147
308382,36675,33624,15969920
15862,585,2525,934375
412558,51293,43862,23236645
19170,3026,1694,1086604
20516,898,3633,1611556
33948,543,3704,817532
4495,451,140,655901
7961,491,594,416353
412558,51293,43862,23236645
19170,3026,1694,1086604
20516,898,3633,1611556
468469,60026,48740,27696924
121587,2520,3636,2274252
22829,3792,2007,1522362
96391,5508,12726,4427381
15397,612,2716,906199
357,122,54,145718
468472,60025,48740,27696924
121587,2520,3636,2274252
22829,3792,2007,1522362
96391,5508,12726,4427381
15397,612,2716,906199
843,67,48,62151
1157,373,420,231016
1427,152,84,147609
1398,509,582,295165
1598,185,95,189666
583,22,27,43735
74,29,5,36351
91,42,7,52378
4039,265,1057,86796
2209,67,493,54735
939,300,311,66316
1069,347,393,87785
139,23,7,59171
450,44,17,32019
222,51,27,66326
503,68,21,34801
799,155,34,81101
315,119,54,147530
1015,217,61,140010
7829,230,787,430393
28800,108,9345,190700
1104,249,49,165018
9653,337,1004,679082
38604,244,12413,423298
10258,382,1129,802172
42948,327,14003,546886
7202,156,337,156895
10554,406,830,864237
45387,396,14583,638305
8011,177,363,197583
10728,422,873,904591
46863,429,15015,768242
8674,199,368,228807
0,0,244,1326274
0,0,386,1724928
1814,254,278,163848
2035,281,327,215757
3801,204,669,117712
2143,293,335,241418
2309,70,212,77545
1618,42,151,150408
7863,71,1278,136203
1785,47,170,192891
175,58,6,112994
147,68,12,115286
3349,994,0,1533894
3349,994,0,1533894
3551,1079,0,1657144
3551,1079,0,1657144
3638,1127,0,1730631
3688,1147,0,1770864
75,41,9,48535
83,53,10,58226
3636,182,569,117642
449,100,66,183366
565,137,79,281190
578,143,80,296348
8356,255,1036,132790
10101,320,1201,173835
3316,382,289,247202
5285,884,427,599734
6619,1232,629,843570
2361,171,478,157331
3059,316,282,283928
3357,480,560,124699
43754,442,0,754383
43754,442,0,754383
51014,805,0,1229538
1751,156,261,159219
2113,216,304,238637
3973,262,571,128674
5071,360,727,201790
127477,7134,8063,5718766
132738,8812,10847,10588371
32834,710,1743,2348107
24460,180,594,836006
52194,253,3122,1287771
244,94,43,56430
120289,3108,3296,1449239
13384,438,409,544102
1634126,21082,85067,33523622
1102,28,54,37786
65244,1435,2729,1205088
2687,145,101,204389
113,22,36,12408
908,126,92,42923
145592,8358,9040,7003332
672,353,146,210973
142237,9944,11907,11805080
54435,1542,864,579980
43428,1037,2314,2995455
2983,134,114,160856
26144,248,698,911853
2297,59,112,128872
54204,311,3126,1697470
3598,29,179,29917
2432,81,53,109014
14448,481,503,603817
1721384,23137,90352,39082222
156489,9009,9546,7848975
61225,1801,1022,820541
842,478,218,275893
442,58,56,66756
3778,198,138,251704
146589,10500,12285,12455134
49608,1175,2610,3425289
2725,75,141,168349
26977,264,719,963491
392,60,61,100052
2679,97,59,124662
4552,35,220,42652
4134,177,274,212803
752,131,98,144558
65291,1938,1030,954599
165324,9576,10074,8579861
958,568,267,318247
4081,231,166,300176
1907,128,49,41929
149414,10929,12397,12936568
451,20,28,26795
54050,1286,2813,3733789
178,22,30,25461
53375,770,989,736603
115005,2389,5641,3013420
5440,271,349,341851
4618,166,1239,76685
966,192,131,190829
22810,496,522,1869200
2498,109,123,242321
10103,485,578,3117684
268,13,12,25957
174248,10099,10770,9454988
4234,243,169,324362
1016,598,305,345988
18674,196,1352,181502
63256,1087,1255,1186691
137032,3049,6496,4263588
6428,335,393,421569
23745,756,565,2004579
5818,199,1358,120041
5737,174,151,430671
1047,218,144,212190
328,19,17,40996
12191,606,687,3631532
1933,96,73,169793
67663,1221,1380,1471136
150650,3568,6993,5252533
1135,49,49,87096
7056,374,466,481135
24105,819,577,2047593
6459,225,1586,150125
5874,207,177,732202
348,19,17,49393
2168,116,129,204746
13335,677,761,3708920
38511,3070,3024,1628016
3007,203,311,154428
97175,1977,3571,1722855
164265,4052,7629,6191109
3517,168,151,229325
1509,570,106,184004
7698,465,521,579230
46228,5088,3807,2790320
7314,1616,769,700458
4522,242,193,377982
104958,2351,3785,2138213
177522,4530,8171,7228499
46228,5088,3807,2790320
7314,1616,769,700458
4522,242,193,377982
104958,2351,3785,2138213
177522,4530,8171,7228499
51123,6508,4438,3681457
34514,755,1213,1139104
14960,847,1536,244350
5366,120,377,153860
132787,3572,8048,5917303
7903,1888,791,884822
5901,374,217,662616
2954,128,63,194665
440,22,19,24713
111346,2624,4005,2587225
53087,7195,3827,4155798
37364,881,1301,1324190
7977,255,498,286319
146434,4167,8768,7101199
25835,750,2744,459356
8537,133,623,265055
2750,150,98,73668
8328,2045,722,992449
7218,523,284,930297
4960,218,141,338364
507,34,42,55298
220,26,25,26420
3362,155,67,232012
88390,1115,5382,1397518
529905,53364,54718,24939458
7490,364,429,343628
4030,238,145,135028
159928,4818,9450,8479259
10872,377,571,452592
5099,62,577,107587
39851,1001,1485,1508728
26119,778,2769,576931
4752,472,646,434470
5295,309,157,564023
625,60,47,107360
11023,195,738,357469
759,45,94,30146
5028,384,458,468636
262,35,29,35599
1548,182,119,55822
113129,1659,7004,2400832
11382,709,708,791601
582868,59213,58340,29626879
5384,348,173,216377
6126,101,681,161209
171278,5444,10149,9759719
13293,483,643,609576
6392,541,663,607602
43677,1097,1560,1717466
474,52,20,1010121
26199,787,2776,602368
6989,347,178,677811
2155,416,155,157857
123476,1935,7976,2926467
13636,990,817,1128248
116014,2456,12950,1642290
624992,63510,61699,33909895
6407,409,186,280020
180502,6005,10598,10886719
6714,128,717,199552
7320,623,682,757802
15307,594,776,769424
130910,2164,8531,3327762
15036,1160,899,1372138
240823,3565,16058,3340294
14787,4071,2295,3550047
656812,66991,63842,37839627
944,150,118,116977
3580,47,86,80626
7245,455,189,327260
28088,299,3806,283742
256695,4087,17564,4299302
15738,1259,980,1522819
135853,2331,9089,3617966
7418,105,135,225836
18548,5320,3674,4909433
639,151,57,137310
3968,372,415,331815
1158,212,139,155490
679940,69161,65564,40953758
270349,4600,19210,5288519
8350,155,162,289697
21955,6514,4110,6262660
7552,222,267,141637
72502,1055,7519,1375860
4780,432,515,442041
16060,1298,994,1597071
475,19,70,18580
747,175,69,158565
1279,229,149,176016
294624,58475,18872,3679229
88096,1381,8428,2035994
279788,4946,19720,6093231
24901,7647,4474,7526416
1877,149,146,94917
5540,496,546,561983
4288,225,101,387887
604,28,77,41874
333032,63651,22271,5256653
100308,1718,9106,2832084
3751,117,242,586921
37667,835,1770,1135785
3114,336,221,255781
287737,5260,20317,6875925
4940,84,201,325592
27571,8780,4693,8712567
452172,66747,24866,5984359
6713,285,443,1829602
5295,72,282,146597
6850,176,140,578041
107660,1930,9386,3338457
51533,1196,2275,1789646
8624,154,513,346204
295475,5533,20812,7663753
30304,9978,4955,9998338
493676,68696,27516,6578267
8265,409,513,1958145
6093,126,532,253035
7733,249,241,630341
10166,195,544,804236
60959,1498,2577,2373839
112386,2089,9734,3706815
3731,269,428,149441
504342,70103,27619,7039514
498380,15660,40008,15766864
6387,150,542,313268
9305,460,677,2018679
1193,53,208,19178
7884,334,347,272978
12011,221,612,921526
8177,285,1031,660642
73680,286,6354,523885
69910,1779,2901,3002626
116246,2217,9350,4040002
27702,2790,1392,460710
540500,17496,41823,18658794
2031,96,325,41229
6477,171,562,347784
10384,510,721,2076438
316,66,54,28778
96347,500,7612,1030999
38966,4052,1813,882297
574511,18893,43666,21176709
2692,130,355,57000
105,16,24,19288
374,90,56,41373
33171,3266,2827,3600817
6494,311,329,371030
76326,2945,5484,4947643
8445,534,588,119511
10148,945,675,327238
2300,65,94,96113
738,93,193,94348
120,24,25,28100
1112,34,140,16081
42458,4761,4105,4484462
12670,733,793,401495
7291,350,400,476196
85991,3463,5654,6312262
3333,96,219,87299
17312,1431,1504,551984
10648,855,690,241929
49638,5763,4900,5402333
16115,968,1047,669847
4757,168,292,174465
93588,3884,6618,7606778
1084,95,145,57483
1425,25,177,60267
23076,1905,1810,891175
2453,81,131,112109
52830,6185,5083,5874167
